ship_id;Ship;Tier;Class;Nation;Damage Con;Duration;Repair;Repair Duration;Repair %;Smoke;Smoke Duration;Smoke Dispersion Time;Dispersion Radius;Hydro;Hydro Duration;Hydro Range;Radar;Radar Duration;Radar Range;Engine Boost;EB Duration;Speed Increase;DFAA;DFAA Duration;DFAA DPS;MBRB;MBRB Duration;MBRB Effect;TRB;Fighter;Spotter;Hydrophone;Hydrophone Range;Sub Surveillance;SS Range;Enhanced Rudder;Res. Battery
4183733456;Rahmat;6;CA;Pan-Asia;;5 s;N/A;;;3;30 s;70 s;450 m;N/A;;;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4183733584;Almirante Cochrane;6;CA;Pan-Am.;;5 s;4;20 s;24.0 %;N/A;;;;4;100 s;3.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
4183733680;Baleares;6;CA;Spain;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4183733712;Budyonny;6;CA;U.S.S.R.;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;N/A;4;N/A;;N/A;;N/A;N/A
4183734000;Trento;6;CA;Italy;;5 s;N/A;;;2;25 s;10 s;510 m;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;3;5.0 km;N/A;N/A
4183734032;Kijkduin;6;CA;Netherlands;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4183734064;Nürnberg;6;CA;Germany;;5 s;N/A;;;N/A;;;;3;110 s;5.5 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;3;N/A;N/A;;N/A;;N/A;N/A
4183734096;La Galissonnière;6;CA;France;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;3;180 s;15%;3;40 s;50%;4;15 s;-50%;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4183734224;Leander;6;CA;U.K.;;5 s;3;28 s;14.0 %;3;15 s;96 s;600 m;3;100 s;4.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4183734256;Pensacola;6;CA;U.S.A.;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;4;40 s;50%;N/A;;;N/A;3;N/A;N/A;;N/A;;N/A;N/A
4183766480;Izmail;6;BB;U.S.S.R.;4;10 s;3;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4183766768;Andrea Doria;6;BB;Italy;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4183766832;Bayern;6;BB;Germany;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;4;N/A;;N/A;;N/A;N/A
4183766864;Normandie;6;BB;France;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4183766992;Queen Elizabeth;6;BB;U.K.;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;4;N/A;;N/A;;N/A;N/A
4183799248;Serov;6;CV;U.S.S.R.;;30 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
4183799600;Weser;6;CV;Germany;;30 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
4183799760;Furious;6;CV;U.K.;;30 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
4183799792;Ranger;6;CV;U.S.A.;;30 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
4184749264;Jianwei;5;DD;Pan-Asia;;5 s;N/A;;;5;30 s;70 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4184749360;Visby;5;DD;Europe;;5 s;3;10 s;10.0 %;N/A;;;;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4184749776;Mutsuki;5;DD;Japan;;5 s;N/A;;;3;20 s;77 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4184749808;Maestrale;5;DD;Italy;;5 s;N/A;;;3;25 s;10 s;450 m;N/A;;;N/A;;;3;15 s;25%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4184749872;T-22;5;DD;Germany;;5 s;N/A;;;3;20 s;57 s;450 m;3;70 s;4.0 km;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4184749904;Jaguar;5;DD;France;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;3;120 s;20%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4184750032;Acasta;5;DD;U.K.;;5 s;N/A;;;6;10 s;40 s;600 m;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4184782032;Chungking;5;CA;Pan-Asia;;5 s;N/A;;;3;30 s;70 s;450 m;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4184782256;Galicia;5;CA;Spain;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4184782576;Raimondo Montecuccoli;5;CA;Italy;;5 s;N/A;;;2;25 s;10 s;510 m;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;3;5.0 km;N/A;N/A
4184782608;Celebes;5;CA;Netherlands;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4184782640;Königsberg;5;CA;Germany;;5 s;N/A;;;N/A;;;;3;110 s;5.5 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;N/A;N/A;;N/A;;N/A;N/A
4184782672;Émile Bertin;5;CA;France;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;N/A;N/A;;N/A;;N/A;N/A
4184782800;Emerald;5;CA;U.K.;;5 s;3;28 s;14.0 %;3;15 s;96 s;600 m;3;100 s;4.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4184815056;Pyotr Velikiy;5;BB;U.S.S.R.;4;10 s;3;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4184815344;Conte di Cavour;5;BB;Italy;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4184815408;König;5;BB;Germany;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;4;N/A;;N/A;;N/A;N/A
4184815440;Bretagne;5;BB;France;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4184815568;Iron Duke;5;BB;U.K.;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;4;N/A;;N/A;;N/A;N/A
4185797840;Shenyang;4;DD;Pan-Asia;;5 s;N/A;;;5;30 s;70 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4185797936;Klas Horn;4;DD;Europe;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4185798096;Izyaslav;4;DD;U.S.S.R.;;5 s;2;28 s;14.0 %;3;20 s;85 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4185798384;Turbine;4;DD;Italy;;5 s;N/A;;;3;25 s;10 s;450 m;N/A;;;N/A;;;3;15 s;25%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4185798448;V-170;4;DD;Germany;;5 s;N/A;;;3;20 s;53 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4185798480;Bourrasque;4;DD;France;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;3;120 s;20%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4185798608;Wakeful;4;DD;U.K.;;5 s;N/A;;;6;10 s;40 s;600 m;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4185830736;Córdoba;4;CA;Pan-Am.;;5 s;4;20 s;10.0 %;N/A;;;;4;100 s;3.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4185830864;Svietlana;4;CA;U.S.S.R.;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4185831152;Alberto di Giussano;4;CA;Italy;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;N/A;N/A;;N/A;;N/A;N/A
4185831184;De Ruyter;4;CA;Netherlands;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4185831216;Karlsruhe;4;CA;Germany;;5 s;N/A;;;N/A;;;;3;110 s;5.5 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4185831248;Duguay-Trouin;4;CA;France;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;N/A;N/A;;N/A;;N/A;N/A
4185831376;Danae;4;CA;U.K.;;5 s;3;28 s;14.0 %;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4185863632;Gangut;4;BB;U.S.S.R.;4;10 s;3;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4185863920;Dante Alighieri;4;BB;Italy;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4185863984;Kaiser;4;BB;Germany;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4185864016;Courbet;4;BB;France;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4185864144;Orion;4;BB;U.K.;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4185896400;Komsomolets;4;CV;U.S.S.R.;;30 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
4185896752;Rhein;4;CV;Germany;;30 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
4185896944;Langley;4;CV;U.S.A.;;30 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
4186846416;Phra Ruang;3;DD;Pan-Asia;;5 s;N/A;;;5;30 s;70 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4186846512;Romulus;3;DD;Europe;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4186846672;Derzki;3;DD;U.S.S.R.;;5 s;2;28 s;14.0 %;3;20 s;85 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4186846960;Nazario Sauro;3;DD;Italy;;5 s;N/A;;;3;25 s;10 s;450 m;N/A;;;N/A;;;3;15 s;25%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4186847024;G-101;3;DD;Germany;;5 s;N/A;;;3;20 s;49 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4186847056;Fusilier;3;DD;France;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;3;120 s;20%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4186847184;Valkyrie;3;DD;U.K.;;5 s;N/A;;;6;10 s;40 s;600 m;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4186879312;Vicente Guerrero;3;CA;Pan-Am.;;5 s;4;20 s;10.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4186879408;Navarra;3;CA;Spain;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4186879440;Bogatyr;3;CA;U.S.S.R.;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4186879728;Taranto;3;CA;Italy;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4186879760;Java;3;CA;Netherlands;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4186879792;Kolberg;3;CA;Germany;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4186879824;Friant;3;CA;France;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4186879952;Caledon;3;CA;U.K.;;5 s;3;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4186912208;Knyaz Suvorov;3;BB;U.S.S.R.;4;10 s;3;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4186912560;Nassau;3;BB;Germany;;15 s;3;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4186912592;Turenne;3;BB;France;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4186912720;Bellerophon;3;BB;U.K.;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4187894992;Longjiang;2;DD;Pan-Asia;;5 s;N/A;;;5;30 s;70 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4187895088;Tátra;2;DD;Europe;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4187895248;Storozhevoi;2;DD;U.S.S.R.;;5 s;N/A;;;3;20 s;85 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4187895536;Curtatone;2;DD;Italy;;5 s;N/A;;;3;25 s;10 s;450 m;N/A;;;N/A;;;3;15 s;25%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4187895600;V-25;2;DD;Germany;;5 s;N/A;;;3;20 s;45 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4187895632;Enseigne Gabolde;2;DD;France;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;3;120 s;20%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4187895760;Medea;2;DD;U.K.;;5 s;N/A;;;6;10 s;40 s;600 m;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4187927888;Almirante Barroso;2;CA;Pan-Am.;;5 s;4;10 s;5.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4187927984;Méndez Núñez;2;CA;Spain;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4187928016;Novik;2;CA;U.S.S.R.;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4187928304;Nino Bixio;2;CA;Italy;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4187928336;Gelderland;2;CA;Netherlands;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4187928400;Jurien de la Gravière;2;CA;France;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4187928528;Weymouth;2;CA;U.K.;;5 s;3;10 s;5.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4188976336;Chengan;1;CA;Pan-Asia;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4188976432;Gryf;1;CA;Europe;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4188976464;Hércules;1;CA;Pan-Am.;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4188976560;Júpiter;1;CA;Spain;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4188976592;Orlan;1;CA;U.S.S.R.;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4188976880;Eritrea;1;CA;Italy;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4188976912;Van Kinsbergen;1;CA;Netherlands;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4188976976;Bougainville;1;CA;France;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4188977104;Black Swan;1;CA;U.K.;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4247697392;Marblehead Lima;5;CA;U.S.A.;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;N/A;N/A;;N/A;;N/A;N/A
4248745968;Marblehead;5;CA;U.S.A.;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;N/A;N/A;;N/A;;N/A;N/A
4252907504;Burrows;10;DD;U.S.A.;;5 s;N/A;;;;200 s;5 s;450 m;N/A;;;N/A;;;3;120 s;10%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4253956080;Christopher;9;DD;U.S.A.;;5 s;N/A;;;;180 s;5 s;450 m;N/A;;;N/A;;;3;120 s;10%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4255004656;Osborne;8;DD;U.S.A.;;5 s;N/A;;;;160 s;5 s;450 m;N/A;;;N/A;;;3;120 s;10%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4255037136;Atago;8;CA;Japan;;5 s;3;28 s;14.0 %;N/A;;;;3;100 s;5.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;3;N/A;N/A;;N/A;;N/A;N/A
4256053232;Hughes;7;DD;U.S.A.;;5 s;N/A;;;;140 s;5 s;450 m;N/A;;;N/A;;;3;120 s;10%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4256085712;Hashidate;1;CA;Japan;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4258182864;Chikuma;2;CA;Japan;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4259264496;New Mexico;6;BB;U.S.A.;;20 s;4;28 s;18.5 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;4;N/A;;N/A;;N/A;N/A
4264441840;Sims;7;DD;U.S.A.;;5 s;N/A;;;3;30 s;121 s;450 m;N/A;;;N/A;;;3;120 s;8%;4;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4265588720;Yorktown;8;CV;U.S.A.;;30 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
4266538992;Wickes;3;DD;U.S.A.;;5 s;N/A;;;3;30 s;109 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4267587280;Kamikaze R;5;DD;Japan;;5 s;N/A;;;3;20 s;77 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4267620048;Iwaki Alpha;4;CA;Japan;;5 s;N/A;;;3;15 s;80 s;450 m;3;100 s;4.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4267685872;Independence;6;CV;U.S.A.;;30 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
4268635856;Kamikaze;5;DD;Japan;;5 s;N/A;;;3;20 s;77 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4269684432;Wakatake;3;DD;Japan;;5 s;N/A;;;3;20 s;69 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4269717488;Phoenix;4;CA;U.S.A.;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4272830448;Fletcher;9;DD;U.S.A.;;5 s;N/A;;;3;30 s;127 s;450 m;N/A;;;N/A;;;3;120 s;8%;4;40 s;100%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4272895696;Izumo;9;BB;Japan;;10 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4273911760;Monmouth;10;CA;U.K.;;5 s;2;20 s;40.0 %;N/A;;;;3;100 s;5.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4273911792;Des Moines;10;CA;U.S.A.;;5 s;3;28 s;14.0 %;N/A;;;;3;100 s;5.0 km;3;35 s;10.0 km;N/A;;;4;40 s;50%;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4273977328;Essex;10;CV;U.S.A.;;30 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
4274927440;Orage;9;DD;France;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;5;90 s;30%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4274927600;Clemson;4;DD;U.S.A.;;5 s;N/A;;;3;30 s;112 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4274959728;Encounter;9;CA;Commonw.;;5 s;3;28 s;14.0 %;3;102 s;10 s;450 m;3;100 s;5.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;3;8.0 km;N/A;N/A
4274960144;Menno van Coehoorn;9;CA;Netherlands;;5 s;3;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
